date,btc:open,btc:high,btc:low,btc:close,btc:volume,btc:macd,btc:macd_diff,btc:macd_signal,btc:rsi,btc:bb_bbm,btc:bb_bbh,btc:bb_bbl,btc:atr,btc
2020-11-15,16068.139648,16123.110352,15793.53418,15955.587891,23653867583,974.5937238640217,43.154880887532045,931.4388429764897,70.6634489298932,14773.199902400002,16888.791893466157,12657.607911333846,601.488401368628,15955.587891
2020-11-16,15955.577148,16816.181641,15880.706055,16716.111328,31526766675,1003.2926993205201,57.48308507522427,945.8096142452958,75.6420204227424,14926.2945313,17136.845324367478,12715.743738232522,625.3446288422973,16716.111328
2020-11-17,16685.691406,17782.919922,16564.544922,17645.40625,39006849170,1088.4759052158333,114.1330327764299,974.3428724394034,80.08857544549942,15145.000586,17516.942397379367,12773.058774620633,667.7039410678475,17645.40625
2020-11-18,17645.191406,18393.949219,17352.90625,17804.005859,49064800278,1155.4624210344882,144.89563887606778,1010.5667821584204,80.73495220245306,15363.306738300002,17866.642361469887,12859.971115130116,694.3710144915725,17804.005859
2020-11-19,17803.861328,18119.546875,17382.554688,17817.089844,36985055355,1195.820807775206,148.2032204934285,1047.6175872817776,80.79035419246304,15576.83510745,18151.399355710037,13002.270859189965,697.4153839564602,17817.089844
2020-11-20,17817.083984,18773.226563,17765.794922,18621.314453,36992873940,1277.967708557535,184.2800970206058,1093.6876115369291,83.8623318832592,15818.851074249998,18576.17891085384,13061.523237646159,719.5594023167131,18621.314453
2020-11-21,18621.316406,18936.621094,18444.359375,18642.232422,39650210707,1329.4327513293556,188.59611183394122,1140.8366394954144,83.93429753452435,16064.107226600001,18908.368329933088,13219.846123266914,703.3238535083764,18642.232422
2020-11-22,18642.232422,18688.96875,17671.384766,18370.001953,41280434226,1332.8877445627859,153.64088405389703,1179.2468605088889,78.9969178347016,16305.08286135,19072.269020103144,13537.896702596856,725.7710056863496,18370.001953
2020-11-23,18370.017578,18711.425781,18000.796875,18364.121094,42741112308,1319.9359158133338,112.55124424355586,1207.384671569778,78.88895805096767,16525.773877,19209.321733691926,13842.226020308071,724.6894271373247,18364.121094
2020-11-24,18365.015625,19348.271484,18128.65625,19107.464844,51469565009,1354.0445438208772,117.32789780087933,1236.7166460199978,82.20026220825466,16774.46176765,19447.040170990756,14101.883364309238,760.0412704846588,19107.464844
2020-11-25,19104.410156,19390.964844,18581.146484,18732.121094,43710357371,1335.3951692533265,78.94281858666272,1256.4523506666637,75.7401543473559,16932.0753907,19675.134450332698,14189.016331067303,763.5967768786115,18732.121094
2020-11-26,18729.839844,18866.285156,16351.035156,17150.623047,61396835737,1179.406268971019,-61.63686535651573,1241.0431343275347,55.83055008106347,17011.312500099997,19682.55079769424,14340.074202505753,888.7148642444251,17150.623047
2020-11-27,17153.914063,17445.023438,16526.423828,17108.402344,38886494645,1040.3841825393429,-160.52716143055363,1200.9113439698965,55.41177580726583,17125.044921999997,19602.40375526965,14647.686088730343,890.849488941252,17108.402344
2020-11-28,17112.933594,17853.939453,16910.652344,17717.414063,32601040734,968.1896458815972,-186.17735847063955,1154.3670043522368,60.06492967406087,17236.937255999997,19606.723783246372,14867.150728753624,894.5950332311626,17717.414063
2020-11-29,17719.634766,18283.628906,17559.117188,18177.484375,31133957704,937.294240102663,-173.6582113996592,1110.9524515023222,63.190109460841754,17379.19570325,19612.208743529707,15146.182662970292,882.4462250003653,18177.484375
2020-11-30,18178.322266,19749.263672,18178.322266,19625.835938,47728480399,1017.9450384342381,-74.40593045446735,1092.3509688887054,70.90842112803898,17595.942382949997,19817.58938088583,15374.295385014164,931.6843015717678,19625.835938
2020-12-01,19633.769531,19845.974609,18321.921875,18802.998047,49633658712,1003.892982706162,-70.7663889460348,1074.6593716521968,62.846083569314246,17751.0252931,19851.74075847336,15650.30982772664,973.9963324594988,18802.998047
2020-12-02,18801.744141,19308.330078,18347.71875,19201.091797,37387697139,1013.1999278456387,-49.167555045246445,1062.3674828908852,64.9240040954216,17897.262695449997,19974.054788440797,15820.470602459198,973.0402607123917,19201.091797
2020-12-03,19205.925781,19566.191406,18925.785156,19445.398438,31930317405,1028.434104911088,-27.14670238383769,1055.5808072949258,66.17428032751822,18053.64218765,20101.972487904553,16005.311887395445,949.2806885186494,19445.398438
2020-12-04,19446.966797,19511.404297,18697.193359,18699.765625,33872388058,969.1689867041168,-69.12945647264723,1038.298443176764,59.234508717685294,18185.2235353,20034.940451984887,16335.506618615113,939.6328491958888,18699.765625
2020-12-05,18698.384766,19160.449219,18590.193359,19154.230469,27242455064,947.9451467561594,-72.2826371364838,1020.2277838926432,61.85992095186854,18345.1556642,19930.29899989473,16760.01232850527,913.2487785390393,19154.230469
2020-12-06,19154.179688,19390.5,18897.894531,19345.121094,25293775714,935.7417305945855,-67.58884263844607,1003.3305732330316,62.93957401476256,18476.6061525,19930.150631866953,17023.06167313305,883.2028278576793,19345.121094
2020-12-07,19343.128906,19411.828125,18931.142578,19191.630859,26896357742,903.2726908600816,-80.04630589836006,983.3189967584417,61.43369492259795,18553.91738295,19986.731697047,17121.103068853,854.4515935107022,19191.630859
2020-12-08,19191.529297,19283.478516,18269.945313,18321.144531,31692288756,798.099773838916,-148.1753783356205,946.2751521745365,53.60109643307874,18579.77431655,19975.71332524302,17183.835307856978,865.8145656170806,18321.144531
2020-12-09,18320.884766,18626.292969,17935.546875,18553.916016,34420373071,725.1728516275871,-176.88184043755962,902.0546920651467,55.24433182189828,18616.61562515,19968.2859981778,17264.9452521222,853.3096747872889,18553.916016
2020-12-10,18553.298828,18553.298828,17957.064453,18264.992188,25547132265,636.7242413750901,-212.26436055204545,848.9886019271355,52.747264399743194,18598.7995119,19959.118053370992,17238.48097042901,834.991238231054,18264.992188
2020-12-11,18263.929688,18268.453125,17619.533203,18058.904297,27919640985,543.7307207684353,-244.20630492696023,787.9370256953955,50.97726597002124,18569.63310565,19949.84464825281,17189.421563047188,821.7004299288359,18058.904297
2020-12-12,18051.320313,18919.550781,18046.041016,18803.65625,21752580802,524.0866000678507,-211.08034050203594,735.1669405698866,56.63976829780355,18591.3158205,19971.926623310694,17210.705017689306,825.4010967196335,18803.65625
2020-12-13,18806.765625,19381.535156,18734.332031,19142.382813,25450468637,529.74433274896,-164.33808625674135,694.0824190057014,58.96156375387891,18630.22890645,20026.81071683552,17233.64709606448,812.6726701682311,19142.382813
2020-12-14,19144.492188,19305.099609,19012.708984,19246.644531,22473997681,536.4572309264768,-126.10015046337969,662.5573813898565,59.677282610432606,18637.1878908,20044.55772835763,17229.81805324237,775.5096669419289,19246.644531
2020-12-15,19246.919922,19525.007813,19079.841797,19417.076172,26741982541,549.1988378299284,-90.68683484794246,639.8856726778708,60.87838079158726,18671.4356447,20119.137585257813,17223.733704142185,751.9136918746482,19417.076172
2020-12-16,19418.818359,21458.908203,19298.316406,21310.597656,44409011479,703.9730489385583,51.26990100854994,652.7031479300084,71.15768166517073,18879.434375150002,20568.59039344222,17190.278356857783,852.5335565264588,21310.597656
2020-12-17,21308.351563,23642.660156,21234.675781,22805.162109,71378606374,936.4369251297794,226.98702175981668,709.4499033699627,76.42339407311809,19164.272363400003,21396.68677226847,16931.857954531537,963.637186417426,22805.162109
2020-12-18,22806.796875,23238.601563,22399.8125,23137.960938,40387896275,1134.4431515231336,339.99459852253665,794.4485530005969,77.41229089321173,19435.299707150003,22160.95764569931,16709.641768600697,954.7194633161814,23137.960938
2020-12-19,23132.865234,24085.855469,22826.472656,23869.832031,38487546580,1335.0309870105411,432.4659472079553,902.5650398025858,79.45331847268726,19719.917089950002,22994.32978292334,16445.504396976663,976.4811311507395,23869.832031
2020-12-20,23861.765625,24209.660156,23147.710938,23477.294922,37844228422,1445.659168660095,434.47530308600733,1011.1838655740877,75.51215576257974,19912.49003915,23572.442020088587,16252.538058211416,982.5859944971154,23477.294922
2020-12-21,23474.455078,24059.982422,22159.367188,22803.082031,45852713981,1462.0755570674664,360.7133531947029,1101.3622038727635,69.16606326951482,20112.49423835,23941.351992370932,16283.636484329067,1048.1595116044643,22803.082031
2020-12-22,22794.039063,23789.902344,22430.605469,23783.029297,44171632681,1536.448001602388,348.0686381836997,1188.3793634186884,72.75062753366909,20341.59111335,24462.10623033758,16221.075996362422,1070.3836089898598,23783.029297
2020-12-23,23781.974609,24024.490234,22802.646484,23241.345703,51146161904,1533.996405045964,276.4936333018204,1257.5027717441435,68.04181963384043,20531.3884766,24815.736238711004,16247.040714488996,1081.2021904905841,23241.345703
2020-12-24,23240.203125,23768.337891,22777.597656,23735.949219,41080759713,1554.0497491337082,237.2375819116519,1316.8121672220564,69.95411689575417,20783.1976563,25197.365499849493,16369.029812750505,1074.7406222412567,23735.949219
2020-12-25,23733.570313,24710.101563,23463.673828,24664.791016,42068395846,1626.1467318789946,247.46765172555047,1378.6790801534441,73.19763090011077,21058.725683650002,25713.171038164142,16404.28032913586,1087.0039874383099,24664.791016
2020-12-26,24677.015625,26718.070313,24522.689453,26437.037109,48332647295,1805.4771419400713,341.4384494293017,1464.0386925107696,78.0635429164959,21413.3214844,26547.41024972109,16279.232719078906,1166.1737640498593,26437.037109
2020-12-27,26439.373047,28288.839844,25922.769531,26272.294922,66479895605,1912.261110495725,358.5779343879642,1553.6831761077608,76.67012080242128,21767.35468755,27207.230802033497,16327.478573066503,1251.8806604034403,26272.294922
2020-12-28,26280.822266,27389.111328,26207.640625,27084.808594,49056742893,2038.9475199738517,388.21147509287266,1650.736044880979,78.6904377328669,22205.5378907,27871.579223381865,16539.496558018138,1246.851377731766,27084.808594
2020-12-29,27081.810547,27370.720703,25987.298828,27362.4375,45265946774,2137.114419958438,389.10270006196697,1748.0117198964708,79.34851514461236,22645.963964900002,28475.198745661586,16816.729184138418,1256.6064132509257,27362.4375
2020-12-30,27360.089844,28937.740234,27360.089844,28840.953125,51287442704,2307.61549493259,447.68302002889527,1859.9324749036948,82.45580532905392,23174.76201175,29232.687731712525,17116.836291787477,1279.5381258758596,28840.953125
2020-12-31,28841.574219,29244.876953,28201.992188,29001.720703,46754964848,2427.7261098105446,454.23490792547955,1973.491201885065,82.75956903440394,23721.90283205,29809.373670257162,17634.431993842838,1262.6343143847266,29001.720703
2021-01-01,28994.009766,29600.626953,28803.585938,29374.152344,40730301359,2523.87312006751,440.3055345459561,2083.567585521554,83.47343680909293,24250.42763675,30373.474455939642,18127.380817560355,1229.3776501429604,29374.152344
2021-01-02,29376.455078,33155.117188,29091.181641,32127.267578,67865420765,2790.0616154874406,565.1952239727093,2224.8663915147313,87.57059336071848,24899.671875000004,31456.815089396918,18342.52866060309,1431.8460713470345,32127.267578
2021-01-03,32129.408203,34608.558594,32052.316406,32782.023438,78665235202,3019.0495182183004,635.3465013628552,2383.703016855445,88.31268003312418,25576.44082035,32446.5945242124,18706.287116487598,1512.1600796793894,32782.023438
2021-01-04,32810.949219,33440.21875,28722.755859,31971.914063,81163475344,3099.4267623154883,572.5789963680345,2526.847765947454,81.80490505610483,26204.1827149,33002.390816688516,19405.97461311148,1741.1102804880045,31971.914063
2021-01-05,31977.041016,34437.589844,30221.1875,33992.429688,67547324782,3288.260017521934,609.1298012595844,2679.1302162623497,84.81122645871375,26838.2743165,34045.8583774324,19630.6902555676,1917.9168564531471,33992.429688
2021-01-06,34013.613281,36879.699219,33514.035156,36824.363281,75289433811,3624.6424839483952,756.4098141488362,2868.232669799559,87.84309094342663,27539.2343751,35704.715605629,19373.753144571005,2021.327371206494,36824.363281
2021-01-07,36833.875,40180.367188,36491.191406,39371.042969,84762141031,4050.0374685509087,945.4438390010796,3104.593629549829,89.81247990636484,28350.888476649998,37740.45990194851,18961.317051351485,2140.4594005488875,39371.042969
2021-01-08,39381.765625,41946.738281,36838.636719,40797.609375,88107519480,4450.970033392754,1077.1011230743397,3373.8689103184142,90.7194336988233,29197.27734385,39792.87803202083,18601.67665567917,2352.433840652538,40797.609375
2021-01-09,40788.640625,41436.351563,38980.875,40254.546875,61984162837,4671.046458458102,1037.7420385117503,3633.304419946352,87.52501824606011,30036.139941499998,41321.57277448726,18750.70710851274,2359.7940351059274,40254.546875
2021-01-10,40254.21875,41420.191406,35984.628906,38356.441406,79980747690,4638.8238884499515,804.4155748028793,3834.408313647072,77.2820690715806,30813.807910249998,42141.82549030745,19485.790330192547,2579.491782598361,38356.441406
2021-01-11,38346.53125,38346.53125,30549.599609,35566.65625,123320567399,4338.1672312589435,403.0071340894965,3935.160097169447,65.20389113401843,31402.989257900004,42428.731298182014,20377.247217617994,2952.8739264841925,35566.65625
2021-01-12,35516.359375,36568.527344,32697.976563,33922.960938,74773277909,3922.051224453924,-10.487098172418428,3932.5383226263425,59.32130099812563,31937.07001965,42347.333457662,21526.806581638008,3018.422273235322,33922.960938
2021-01-13,33915.121094,37599.960938,32584.667969,37316.359375,69364315979,3822.0371203707473,-88.40096180447654,3910.438082175224,66.11753465791685,32616.090527450004,42559.17776256481,22673.0032923352,3161.05589436137,37316.359375
2021-01-14,37325.109375,39966.40625,36868.5625,39187.328125,63615990033,3849.373581611897,-48.85160045066141,3898.2251820625584,69.17537887253236,33342.2173829,42972.76995545855,23711.664810341455,3156.540741192701,39187.328125
2021-01-15,39156.707031,39577.710938,34659.589844,36825.367188,67760757881,3638.5049955118047,-207.776149240603,3846.2811447524077,61.61540148671754,33861.633886849995,43057.20523530102,24666.062538398965,3282.367909250365,36825.367188
2021-01-16,36821.648438,37864.367188,35633.554688,36178.140625,57706187875,3380.1995113990597,-372.8653066826787,3753.0648180817384,59.690354159157245,34356.92617199999,42908.586954704006,25805.26538929598,3207.2568085896246,36178.140625
2021-01-17,36163.648438,36722.351563,34069.320313,35791.277344,52359854336,3108.441739192225,-515.6984631116111,3624.1402023038363,58.513575918469556,34792.2496095,42679.42971424991,26905.069504750096,3167.6692686903657,35791.277344
2021-01-18,35792.238281,37299.285156,34883.84375,36630.074219,49511702429,2927.014839438234,-557.7002902924819,3484.715129730716,60.33929871908112,35255.631445449995,42395.9267729397,28115.336117960287,3113.9387070696253,36630.074219
2021-01-19,36642.234375,37755.890625,36069.804688,36069.804688,57244195486,2706.8210968225685,-622.3152263265183,3329.136323149087,58.48781821861537,35617.0740236,42125.85351267313,29108.294534526864,3011.9492234932236,36069.804688
2021-01-20,36050.113281,36378.328125,33570.476563,35547.75,66834573161,2461.8122795274103,-693.8592348973411,3155.6715144247514,56.74071967206415,35944.375488449994,41704.93854205701,30183.812434842977,2997.370819100851,35547.75
2021-01-21,35549.398438,35552.679688,30250.75,30825.699219,75643067688,1865.1111520565319,-1032.4482898945757,2897.5594419511076,43.95193403001667,36016.9528322,41473.10713060394,30560.798533796056,3161.9821668793616,30825.699219
2021-01-22,30817.625,33811.851563,28953.373047,33005.761719,77207272511,1550.2635604248644,-1077.8367052209946,2628.100265645859,49.599862223430094,36060.877539249996,41404.04385868352,30717.71121981647,3283.1604775308356,33005.761719
2021-01-23,32985.757813,33360.976563,31493.160156,32067.642578,48354737975,1211.0855607427948,-1133.6117639224517,2344.6973246652465,47.38696538040296,36025.158496250006,41464.21458758521,30586.102404914804,3182.0644724929184,32067.642578
2021-01-24,32064.376953,32944.007813,31106.685547,32289.378906,48643830599,949.2346348979481,-1116.3701518138387,2065.604786711787,47.97775563295802,36041.0317384,41434.34009855116,30647.72337824884,3086.011457743424,32289.378906
2021-01-25,32285.798828,34802.742188,32087.787109,32366.392578,59897054838,739.4068276873295,-1060.9583672195658,1800.3651949068953,48.195338389153655,35959.7298829,41520.53698443606,30398.92278136394,3059.507430690322,32366.392578
2021-01-26,32358.613281,32794.550781,31030.265625,32569.849609,60255421470,582.8157239104912,-974.0395767971236,1556.8553007076148,48.80453355484073,35747.0041993,41482.01128092551,30011.997117674484,2966.9915539267276,32569.849609
2021-01-27,32564.029297,32564.029297,29367.138672,30432.546875,62576762015,282.99152736840915,-1019.0910186713647,1302.082546039774,43.074165681962924,35300.0793946,41225.72695681408,29374.431832385915,2983.828652717675,30432.546875
2021-01-28,30441.041016,33858.3125,30023.207031,33466.097656,76517157706,286.8542103013315,-812.182668590754,1099.0368788920855,51.73609618787752,34933.50380865,40337.568854255915,29529.438763044087,3044.6341395949835,33466.097656
2021-01-29,34318.671875,38406.261719,32064.814453,34316.386719,117894572511,354.4408619518872,-595.6768135521587,950.1176755040459,53.855553801968966,34636.59580085,39459.952349399355,29813.23925230065,3280.120791481056,34316.386719
2021-01-30,34295.933594,34834.707031,32940.1875,34269.523438,65141828798,399.6157733139844,-440.40152175204935,840.0172950660337,53.715545733863316,34432.24990245,38944.14945456164,29920.35035033836,3181.1492728752664,34269.523438
2021-01-31,34270.878906,34288.332031,32270.175781,33114.359375,52754542671,338.3053566966628,-401.36955069549686,739.6749073921596,50.247889374196085,34309.6350587,38824.84175440176,29794.42836299824,3098.07834266989,33114.359375
2021-02-01,33114.578125,34638.214844,32384.228516,33537.175781,61400400660,320.14374237031006,-335.62493201747964,655.7686743877897,51.48249253908741,34290.34580085,38815.280993209504,29765.4106084905,3037.786055907755,33537.175781
2021-02-02,33533.199219,35896.882813,33489.21875,35510.289063,63088585433,459.665545751428,-156.88250290908945,616.5480486605175,56.862200903149386,34200.04228525,38548.45812066865,29851.626449831347,2992.7773421286292,35510.289063
2021-02-03,35510.820313,37480.1875,35443.984375,37472.089844,61166818159,720.2360745685291,82.95042072640933,637.2856538421198,61.44026490430364,34114.280371199995,38120.02061365004,30108.540128749944,2924.450612333727,37472.089844
2021-02-04,37475.105469,38592.175781,36317.5,36926.066406,68838074392,872.6215300170443,188.26870093993955,684.3528290771047,59.54609797713705,34119.3153321,38138.90278383091,30099.727880369082,2878.0381243813176,36926.066406
2021-02-05,36931.546875,38225.90625,36658.761719,38144.308594,58598066402,1079.2491522172495,315.9170585121158,763.3320937051337,62.336057971774125,34217.62373055,38520.04013899079,29915.207322109214,2784.4028677112233,38144.308594
2021-02-06,38138.386719,40846.546875,38138.386719,39266.011719,71326033653,1318.3183459385837,443.9890017867599,874.3293441518238,64.74687451288187,34391.3604493,39186.35953993734,29596.361358662667,2778.95695973185,39266.011719
2021-02-07,39250.191406,39621.835938,37446.152344,38903.441406,65500641143,1461.6767109688226,469.877893453599,991.7988175152236,63.33568335813058,34505.02880865,39605.0034496632,29405.054167636805,2735.8660050367175,38903.441406
2021-02-08,38886.828125,46203.929688,38076.324219,46196.464844,101467222687,2139.116881348993,917.8544510670154,1221.2624302819777,75.0944767276406,35011.36181645001,42210.83953938544,27811.884093514578,3120.990252462666,46196.464844
2021-02-09,46184.992188,48003.722656,45166.960938,46481.105469,91809846886,2668.2038238821915,1157.553114880171,1510.6507090020204,75.42574021338186,35558.029589900005,44326.75574021855,26789.303439581465,3100.688214286761,46481.105469
2021-02-10,46469.761719,47145.566406,43881.152344,44918.183594,87301089896,2927.6462210363243,1133.5964096274429,1794.0498114088814,69.92600615618473,36262.65380865,45640.71776604064,26884.589851259363,3112.3829176948493,44918.183594
2021-02-11,44898.710938,48463.46875,44187.761719,47909.332031,81388911810,3336.1596984415664,1233.6879096261482,2102.471788815418,73.85511628918175,37007.832324250005,47530.877178983326,26484.787469516683,3195.4774972166456,47909.332031
2021-02-12,47877.035156,48745.734375,46424.976563,47504.851563,76555041196,3585.9349531101616,1186.7705314357945,2399.164421674367,72.47618479142662,37779.6927735,48982.71854496954,26576.667002030463,3132.997519701171,47504.851563
2021-02-13,47491.203125,48047.746094,46392.28125,47105.515625,70250456155,3708.90660256151,1047.7937447097147,2661.1128578517955,71.06544756761916,38520.49960945,50125.58868546441,26915.41053343559,3027.459471436802,47105.515625
2021-02-14,47114.507813,49487.640625,47114.507813,48717.289063,71248675228,3891.5596893218317,984.3574651760287,2907.202224145803,73.3225218710143,39338.0444337,51388.97264129855,27287.116226101454,2981.364152048459,48717.289063
2021-02-15,48696.535156,48875.570313,46347.476563,47945.058594,77069903166,3928.7132704323667,817.2088370292508,3111.504433403116,70.4855388679944,40106.80488295,52293.492146742065,27920.11761915793,2948.987694759283,47945.058594
2021-02-16,47944.457031,50341.101563,47201.304688,49199.871094,77049582886,4013.149543149375,721.3160877970072,3291.8334553523678,72.35716261012388,41045.171093900004,52995.55765270605,29094.784535093964,2962.616921919334,49199.871094
2021-02-17,49207.277344,52533.914063,49072.378906,52149.007813,80820545404,4268.828189749322,781.5957875175627,3487.232402231759,76.18030624262775,41979.31660175,54328.073410717334,29630.55979278266,2998.2539387108095,52149.007813
2021-02-18,52140.972656,52474.105469,51015.765625,51679.796875,52054723579,4383.068670638175,716.6690147251325,3666.3996559130424,74.41684010394293,42847.48710955,55359.58842121289,30335.385797887113,2888.260074802895,51679.796875
2021-02-19,51675.980469,56113.652344,50937.277344,55888.132813,63495496918,4758.331530540971,873.5454997023426,3884.786030838628,79.09171311274635,43928.4175783,57011.78230006493,30845.052856535076,3051.6968551741165,55888.132813
2021-02-20,55887.335938,57505.226563,54626.558594,56099.519531,68145460026,5014.97765149569,904.1532965256492,4110.824354970041,79.29636428128836,45077.6755861,58197.49380711529,31957.857365084707,3039.3376490188225,56099.519531
2021-02-21,56068.566406,58330.570313,55672.609375,57539.945313,51897585191,5273.808690106984,930.387468109554,4343.42122199743,80.68380737499456,46277.814062699996,59346.60539546373,33209.02272993626,3012.0964553746207,57539.945313
2021-02-22,57532.738281,57533.390625,48967.566406,54207.320313,92052420332,5150.645729587544,645.7796060720912,4504.866123515453,69.13933690916619,47212.665625199996,59730.05401393996,34695.27723646003,3409.259487633576,54207.320313
2021-02-23,54204.929688,54204.929688,45290.589844,48824.425781,106102492824,4566.049023156789,48.94631971306899,4517.10270344372,55.360774781225636,47780.282422050004,59482.42101345294,36078.143830647066,3802.6502720168914,48824.425781
2021-02-24,48835.085938,51290.136719,47213.5,49705.332031,63695521388,4126.26863751268,-312.6672527448327,4438.935890257512,56.87539019199748,48419.245703299996,59025.1550678018,37813.33633879819,3822.220732515685,49705.332031
2021-02-25,49709.082031,51948.96875,47093.851563,47093.851563,54506565949,3526.3651226802613,-730.0566140618012,4256.421736742062,51.31654122928551,48866.72285175,58401.964729117426,39331.48097438257,3895.9990506931363,47093.851563
2021-02-26,47180.464844,48370.785156,44454.84375,46339.761719,350967941479,2956.013434071603,-1040.3266421363678,3996.340076207971,49.802855479999174,49220.41035175,57779.78146951679,40661.0392339832,3897.4235046436265,46339.761719
2021-02-27,46344.773438,48253.269531,45269.027344,46188.453125,45910946382,2463.3997339699854,-1226.3522737903886,3689.752007760374,49.487428801680664,49584.6609377,56884.16114344388,42285.160731956115,3832.1962676690814,46188.453125
2021-02-28,46194.015625,46716.429688,43241.617188,45137.769531,53443887451,1965.560682414929,-1379.3530602763562,3344.9137426912853,47.24955820946361,49531.726172049996,56943.236745389346,42120.215598710645,3806.6688556927184,45137.769531
2021-03-01,45159.503906,49784.015625,45115.09375,49631.242188,53891300112,1911.569948764496,-1146.6750351414312,3058.2449839059273,56.3423157480172,49689.233007999996,56967.418133286905,42411.04788271309,3868.2583570718098,49631.242188
2021-03-02,49612.105469,50127.511719,47228.84375,48378.988281,47530897720,1747.5903449327961,-1048.523711178505,2796.114056111301,53.57095007485303,49862.27324235,56836.72467410378,42887.821810596215,3799.0019007809665,48378.988281
2021-03-03,48415.816406,52535.136719,48274.320313,50538.242188,53220811975,1771.4489117776757,-819.7321154669007,2591.1810272445764,57.45679403151231,49993.7187502,56914.87848075494,43072.559019645065,3831.988651153755,50538.242188
2021-03-04,50522.304688,51735.089844,47656.929688,48561.167969,52343816680,1612.2387468296147,-783.1538243319692,2395.392571161584,53.07651383724895,50046.5345705,56906.770888980485,43186.298252019515,3849.5723300713444,48561.167969
2021-03-05,48527.03125,49396.429688,46542.515625,48927.304688,48625928883,1498.3358345332235,-717.6453893026883,2215.981223835912,53.779266231660166,50137.62402365,56886.718022841014,43388.53002445899,3778.453882423391,48927.304688
2021-03-06,48899.230469,49147.21875,47257.527344,48912.382813,34363564661,1390.8302598333903,-660.1207712020173,2050.9510310354076,53.7439392644809,50147.37871115,56888.79266661731,43405.96475568269,3643.542276964577,48912.382813
2021-03-07,48918.679688,51384.367188,48918.679688,51206.691406,43137459378,1473.7740960790106,-461.74154796511766,1935.5156440441283,58.28160208876507,50310.46035175,56988.38409572758,43632.53660777242,3559.859569681393,51206.691406
2021-03-08,51174.117188,52314.070313,49506.054688,52246.523438,48597428048,1604.9130005782354,-264.48211477271434,1869.3951153509497,60.18783270792751,50462.792968949994,57171.35697179215,43754.22896610784,3506.1564307755793,52246.523438
2021-03-09,52272.96875,54824.117188,51981.832031,54824.117188,50912227385,1894.9875639257516,20.473958859841332,1874.5136050659103,64.51610936804852,50596.548437699996,57536.92555765702,43656.17131774297,3458.7370540773236,54824.117188
2021-03-10,54824.011719,57258.253906,53290.890625,56008.550781,57295577614,2195.143390902558,256.5038286693182,1938.63956223324,66.32767165039819,50812.986133,58134.51069423929,43491.46157176071,3495.0674988575147,56008.550781
2021-03-11,55963.179688,58091.0625,54484.59375,57805.121094,56772343595,2548.608483834214,487.9751372807791,2060.633346553435,68.91962110660087,50908.835547049996,58537.37020044182,43280.30089365817,3503.024731081978,57805.121094
2021-03-12,57821.21875,57996.621094,55376.648438,57332.089844,55689944702,2758.761166514756,558.5022559690569,2200.258910545699,67.44748011271403,50970.464062700004,58783.42430646455,43157.50381893546,3439.9495828618374,57332.089844
2021-03-13,57343.371094,61683.863281,56217.972656,61243.085938,60669829814,3203.9601229338223,802.9609699104985,2400.9991530233237,72.64931905479658,51155.62109395,59721.772535801225,42589.46965209878,3584.6596573002776,61243.085938
2021-03-14,61221.132813,61597.917969,59302.316406,59302.316406,43901225564,3361.431136117608,768.3455864754269,2593.085549642181,66.93339549163434,51410.3708986,60604.41875303378,42216.323044166216,3492.5840791359724,59302.316406
2021-03-15,59267.429688,60540.992188,55393.164063,55907.199219,66419369890,3175.663394935458,466.06227623462155,2709.6011187008367,58.292945658049824,51764.5095705,61077.71147490755,42451.30766609245,3610.8157966976883,55907.199219
2021-03-16,55840.785156,56833.179688,53555.027344,56804.902344,59749798599,3065.5406174288146,284.75159898238235,2780.7890184464322,59.77167305175613,52119.48808615,61630.78453618045,42608.19163611955,3587.0541215049957,56804.902344
2021-03-17,56825.828125,58969.816406,54528.628906,58870.894531,60258313191,3109.135645781971,262.6773018684312,2846.45834391354,63.02114423759173,52708.34023454999,62359.3850512426,43057.295417857385,3648.063648540353,58870.894531
2021-03-18,58893.078125,60116.25,54253.578125,57858.921875,55746041000,3027.1323860839475,144.53923373632597,2882.5931523476215,60.44559326148484,53284.29824234999,62718.793211984375,43849.80327271561,3806.2499504303278,57858.921875
2021-03-19,57850.441406,59498.375,56643.703125,58346.652344,49063873786,2967.2948566557607,67.7613634465115,2899.533493209249,61.26718992134196,53892.2082033,62979.93396246449,44804.4824441355,3738.2800878995904,58346.652344
2021-03-20,58332.261719,60031.285156,58213.296875,58313.644531,50361731222,2883.965173512239,-12.454655757608634,2896.4198292698475,61.174580251825375,54551.001953299994,62883.618781175515,46218.38512542447,3601.116387406762,58313.644531
2021-03-21,58309.914063,58767.898438,56005.617188,57523.421875,51943414539,2722.774979989401,-138.91587942435763,2861.6908594137585,58.879947454063085,54945.61093765,63053.37801660622,46837.843858693785,3541.1995918777075,57523.421875
2021-03-22,57517.890625,58471.480469,54288.15625,54529.144531,56521454974,2326.597860984446,-428.0743987434498,2754.672259727896,51.06395895456403,55253.11875015,62787.58787665253,47718.64962364748,3587.065636672157,54529.144531
2021-03-23,54511.660156,55985.441406,53470.695313,54738.945313,56435023914,2006.4249912570958,-598.59781477664,2605.022806033736,51.54926602676159,55463.1539064,62688.015747031124,48238.29206576888,3510.4713835527173,54738.945313
